Rollouts,Learning Rate,Reward,Samples,Timesteps
6336,7.105427357601002e-15,247.32713834683636,22,238333
6380,7.105427357601002e-15,247.3271383468364,22,240066
6424,7.105427357601002e-15,247.32713834683636,22,242343
6468,7.105427357601002e-15,247.32713834683636,22,244109
6512,7.105427357601002e-15,247.32713834683628,22,246392
6556,7.105427357601002e-15,247.3271383468364,22,248115
6600,7.105427357601002e-15,247.3271383468364,22,249908
6644,7.105427357601002e-15,247.3271383468364,22,251718
6688,7.105427357601002e-15,247.3271383468364,22,253414
6732,7.105427357601002e-15,247.3271383468364,22,255242
6776,7.105427357601002e-15,247.3271383468364,22,256991
6820,7.105427357601002e-15,247.3271383468364,22,258674
6864,7.105427357601002e-15,247.32713834683628,22,260943
6908,7.105427357601002e-15,247.3271383468363,22,262658
