Rollouts,Learning Rate,Reward,Samples,Timesteps
48720,1,45.033525694696834,210,244338
49140,1,45.033525694696834,210,246448
49560,1,45.033525694696834,210,248558
49980,1,45.033525694696834,210,250668
50400,1,45.033525694696834,210,252778
50820,1,45.033525694696834,210,254888
51240,1,45.033525694696834,210,256998
51660,1,45.033525694696834,210,259108
52080,1,45.033525694696834,210,261218
52500,1,45.033525694696834,210,263328
52920,1,45.033525694696834,210,265438
53340,1,45.033525694696834,210,267548
53760,1,45.033525694696834,210,269658
54180,1,45.033525694696834,210,271768
54600,1,45.033525694696834,210,273878
55020,1,45.033525694696834,210,275988
55440,1,45.033525694696834,210,278098
55860,1,45.033525694696834,210,280208
56280,1,45.033525694696834,210,282318
56700,1,45.033525694696834,210,284428
57120,1,45.033525694696834,210,286538
57540,1,45.033525694696834,210,288648
57960,1,45.033525694696834,210,290758
58380,1,45.033525694696834,210,292868
58800,1,45.033525694696834,210,294978
59220,1,45.033525694696834,210,297088
59640,1,45.033525694696834,210,299198
60060,1,45.033525694696834,210,301308
60480,1,45.033525694696834,210,303418
60900,1,45.033525694696834,210,305528
61320,1,45.033525694696834,210,307638
61740,1,45.033525694696834,210,309748
62160,1,45.033525694696834,210,311858
62580,1,45.033525694696834,210,313968
63000,1,45.033525694696834,210,316078
63420,1,45.033525694696834,210,318188
63840,1,45.033525694696834,210,320298
64260,1,45.033525694696834,210,322408
64680,1,45.033525694696834,210,324518
65100,1,45.033525694696834,210,326628
65520,1,45.033525694696834,210,328738
65940,1,45.033525694696834,210,330848
66360,1,45.033525694696834,210,332958
66780,1,45.033525694696834,210,335068
67200,1,45.033525694696834,210,337178
67620,1,45.033525694696834,210,339288
68040,1,45.033525694696834,210,341398
68460,1,45.033525694696834,210,343508
68880,1,45.033525694696834,210,345618
69300,1,45.033525694696834,210,347728
69720,1,45.033525694696834,210,349838
70140,1,45.033525694696834,210,351948
70560,1,45.033525694696834,210,354058
70980,1,45.033525694696834,210,356168
71400,1,45.033525694696834,210,358278
71820,1,45.033525694696834,210,360388
72240,1,45.033525694696834,210,362498
72660,1,45.033525694696834,210,364608
73080,1,45.033525694696834,210,366718
73500,1,45.033525694696834,210,368828
73920,1,45.033525694696834,210,370938
74340,1,45.033525694696834,210,373048
74760,1,45.033525694696834,210,375158
75180,1,45.033525694696834,210,377268
75600,1,45.033525694696834,210,379378
76020,1,45.033525694696834,210,381488
76440,1,45.033525694696834,210,383598
76860,1,45.033525694696834,210,385708
77280,1,45.033525694696834,210,387818
77700,1,45.033525694696834,210,389928
78120,1,45.033525694696834,210,392038
78540,1,45.033525694696834,210,394148
78960,1,45.033525694696834,210,396258
79380,1,45.033525694696834,210,398368
79800,1,45.033525694696834,210,400478
80220,1,45.033525694696834,210,402588
80640,1,45.033525694696834,210,404698
81060,1,45.033525694696834,210,406808
81480,1,45.033525694696834,210,408918
81900,1,45.033525694696834,210,411028
82320,1,45.033525694696834,210,413138
82740,1,45.033525694696834,210,415248
83160,1,45.033525694696834,210,417358
83580,1,45.033525694696834,210,419468
84000,1,45.033525694696834,210,421578
84420,1,45.033525694696834,210,423688
84840,1,45.033525694696834,210,425798
85260,1,45.033525694696834,210,427908
85680,1,45.033525694696834,210,430018
86100,1,45.033525694696834,210,432128
