Rollouts,Learning Rate,Reward,Samples,Timesteps
30388,1.3877787807814457e-17,356.22904675437616,214,1890901
30816,1.3877787807814457e-17,348.3463571265006,214,1922510
31244,1.3877787807814457e-17,348.3524693199063,214,1948001
31672,1.3877787807814457e-17,349.64897960509415,214,1973933
32100,1.3877787807814457e-17,350.108006738956,214,2000317
32528,1.3877787807814457e-17,346.97723212762094,214,2031848
32956,1.3877787807814457e-17,346.9811709013564,214,2058834
33384,1.3877787807814457e-17,348.8278921609187,214,2085026
33812,1.3877787807814457e-17,349.9567803789939,214,2111190
34240,1.3877787807814457e-17,350.0507906893647,214,2136315
34668,1.3877787807814457e-17,342.8621891994272,214,2167128
35096,1.3877787807814457e-17,342.98798156820874,214,2193319
35524,1.3877787807814457e-17,346.0853733968965,214,2218653
35952,1.3877787807814457e-17,346.0665720235504,214,2249847
36380,1.3877787807814457e-17,346.1360931858066,214,2274894
36808,1.3877787807814457e-17,346.13657533681175,214,2301572
37236,1.3877787807814457e-17,346.13701460969963,214,2328154
37664,1.3877787807814457e-17,346.13703509259295,214,2353974
38092,1.3877787807814457e-17,346.13703458864916,214,2384555
38520,1.3877787807814457e-17,346.1369951541105,214,2415586
38948,1.3877787807814457e-17,346.13702837394857,214,2441843
39376,1.3877787807814457e-17,346.3344082046765,214,2467541
39804,1.3877787807814457e-17,346.33873009168224,214,2494294
40232,1.3877787807814457e-17,346.3705391466701,214,2520323
40660,1.3877787807814457e-17,346.3707065911497,214,2546436
41088,1.3877787807814457e-17,346.37058379594833,214,2577610
41516,1.3877787807814457e-17,346.3708352216278,214,2604001
41944,1.3877787807814457e-17,346.3707501881109,214,2635320
42372,1.3877787807814457e-17,346.37092401629417,214,2661643
