Rollouts,Learning Rate,Reward,Samples,Timesteps
29696,8.881784197001252e-16,197.26832897942458,232,30613000
30160,8.881784197001252e-16,303.0656847202149,232,31079000
30624,8.881784197001252e-16,306.41072969620427,232,31545000
31088,8.881784197001252e-16,363.2148271244003,232,32011000
31552,8.881784197001252e-16,376.2330158084571,232,32478000
32016,8.881784197001252e-16,398.2031133055829,232,32948000
32480,8.881784197001252e-16,484.06643268720876,232,33426000
32944,8.881784197001252e-16,492.836183131035,232,33901000
33408,8.881784197001252e-16,449.8303849223259,232,34401000
33872,8.881784197001252e-16,449.8303849223259,232,34894000
34336,8.881784197001252e-16,470.32812665026734,232,35383000
34800,8.881784197001252e-16,532.586170432465,232,35853000
35264,8.881784197001252e-16,132.68090185803774,232,36353000
35728,8.881784197001252e-16,340.81985515653275,232,36820000
36192,8.881784197001252e-16,361.0808808152549,232,37289000
36656,8.881784197001252e-16,523.4309373490684,232,37759000
37120,8.881784197001252e-16,585.1189911700088,232,38240000
37584,8.881784197001252e-16,585.1189911700088,232,38730000
38048,8.881784197001252e-16,585.1189911700088,232,39220000
38512,8.881784197001252e-16,585.1189911700088,232,39710000
38976,8.881784197001252e-16,585.1189911700088,232,40200000
39440,8.881784197001252e-16,585.1189911700088,232,40690000
39904,8.881784197001252e-16,585.1189911700088,232,41181000
40368,8.881784197001252e-16,609.3738499690113,232,41656000
40832,8.881784197001252e-16,609.3738499690113,232,42145000
41296,8.881784197001252e-16,609.3738499690113,232,42635000
41760,8.881784197001252e-16,609.3738499690113,232,43125000
42224,8.881784197001252e-16,609.3738499690113,232,43614000
42688,8.881784197001252e-16,609.3738499690113,232,44104000
43152,8.881784197001252e-16,609.3738499690113,232,44594000
43616,8.881784197001252e-16,609.3738499690113,232,45083000
44080,8.881784197001252e-16,609.3738499690113,232,45572000
44544,8.881784197001252e-16,609.3738499690113,232,46060000
45008,8.881784197001252e-16,609.3738499690113,232,46551000
45472,8.881784197001252e-16,609.3738499690113,232,47039000
45936,8.881784197001252e-16,609.3738499690113,232,47530000
