Rollouts,Learning Rate,Reward,Samples,Timesteps
0,1,-0.8953105658199186,0,0
464,1,-0.8953105300668677,232,469000
928,1,-0.8938205904767142,232,935000
1392,1,-0.893820590476707,232,1423000
1856,1,-0.859157138067898,232,1889000
