Rollouts,Learning Rate,Reward,Samples,Timesteps
0,5.820766091346741e-11,-611.915025550214,0,0
464,5.820766091346741e-11,394.7952232858486,232,466000
928,5.820766091346741e-11,394.7952232858486,232,948000
1392,5.820766091346741e-11,448.4472495827262,232,1415000
1856,5.820766091346741e-11,450.3408067644609,232,1893000
2320,5.820766091346741e-11,508.4646307222021,232,2362000
2784,5.820766091346741e-11,508.4646307222021,232,2845000
3248,5.820766091346741e-11,508.4646307222021,232,3328000
3712,5.820766091346741e-11,508.4646307222021,232,3811000
4176,5.820766091346741e-11,508.4646307222021,232,4294000
4640,5.820766091346741e-11,508.4646307222021,232,4777000
5104,5.820766091346741e-11,508.4646307222021,232,5260000
5568,5.820766091346741e-11,574.3052141729255,232,5738000
6032,5.820766091346741e-11,574.3052141729255,232,6221000
6496,5.820766091346741e-11,574.3052141729255,232,6704000
6960,5.820766091346741e-11,574.3052141729255,232,7187000
7424,5.820766091346741e-11,574.3052141729255,232,7670000
7888,5.820766091346741e-11,574.3052141729255,232,8153000
8352,5.820766091346741e-11,574.3052141729255,232,8636000
8816,5.820766091346741e-11,574.3052141729255,232,9119000
9280,5.820766091346741e-11,574.3052141729255,232,9601000
9744,5.820766091346741e-11,574.3052141729255,232,10084000
10208,5.820766091346741e-11,574.3052141729255,232,10567000
10672,5.820766091346741e-11,574.3052141729255,232,11050000
11136,5.820766091346741e-11,574.3052141729255,232,11533000
11600,5.820766091346741e-11,574.3052141729255,232,12016000
12064,5.820766091346741e-11,574.3052141729255,232,12499000
12528,5.820766091346741e-11,574.3052141729255,232,12982000
12992,5.820766091346741e-11,574.3052141729255,232,13465000
13456,5.820766091346741e-11,574.3052141729255,232,13948000
13920,5.820766091346741e-11,574.3052141729255,232,14431000
14384,5.820766091346741e-11,574.3052141729255,232,14914000
14848,5.820766091346741e-11,635.0935730100746,232,15383000
15312,5.820766091346741e-11,635.0935730100746,232,15866000
15776,5.820766091346741e-11,635.0935730100746,232,16349000
16240,5.820766091346741e-11,635.0935730100746,232,16832000
16704,5.820766091346741e-11,635.0935730100746,232,17315000
17168,5.820766091346741e-11,635.0935730100746,232,17798000
17632,5.820766091346741e-11,635.0935730100746,232,18281000
18096,5.820766091346741e-11,635.0935730100746,232,18764000
18560,5.820766091346741e-11,635.0935730100746,232,19247000
19024,5.820766091346741e-11,635.0935730100746,232,19730000
19488,5.820766091346741e-11,635.0935730100746,232,20213000
19952,5.820766091346741e-11,635.0935730100746,232,20696000
20416,5.820766091346741e-11,635.0935730100746,232,21179000
20880,5.820766091346741e-11,635.0935730100746,232,21662000
21344,5.820766091346741e-11,635.0935730100746,232,22145000
21808,5.820766091346741e-11,635.0935730100746,232,22628000
22272,5.820766091346741e-11,635.0935730100746,232,23111000
22736,5.820766091346741e-11,635.0935730100746,232,23594000
23200,5.820766091346741e-11,635.0935730100746,232,24077000
23664,5.820766091346741e-11,635.0935730100746,232,24560000
24128,5.820766091346741e-11,635.0935730100746,232,25043000
24592,5.820766091346741e-11,635.0935730100746,232,25526000
25056,5.820766091346741e-11,635.0935730100746,232,26009000
25520,5.820766091346741e-11,635.0935730100746,232,26492000
25984,5.820766091346741e-11,635.0935730100746,232,26975000
26448,5.820766091346741e-11,635.0935730100746,232,27458000
26912,5.820766091346741e-11,635.0935730100746,232,27941000
27376,5.820766091346741e-11,635.0935730100746,232,28424000
27840,5.820766091346741e-11,635.0935730100746,232,28907000
28304,5.820766091346741e-11,635.0935730100746,232,29390000
28768,5.820766091346741e-11,635.0935730100746,232,29873000
29232,5.820766091346741e-11,635.0935730100746,232,30356000
29696,5.820766091346741e-11,635.0935730100746,232,30839000
30160,5.820766091346741e-11,635.0935730100746,232,31322000
30624,5.820766091346741e-11,635.0935730100746,232,31805000
31088,5.820766091346741e-11,635.0935730100746,232,32288000
31552,5.820766091346741e-11,635.0935730100746,232,32771000
32016,5.820766091346741e-11,635.0935730100746,232,33254000
32480,5.820766091346741e-11,635.0935730100746,232,33737000
32944,5.820766091346741e-11,635.0935730100746,232,34220000
33408,5.820766091346741e-11,635.0935730100746,232,34703000
33872,5.820766091346741e-11,635.0935730100746,232,35186000
34336,5.820766091346741e-11,635.0935730100746,232,35669000
34800,5.820766091346741e-11,635.0935730100746,232,36152000
35264,5.820766091346741e-11,635.0935730100746,232,36635000
35728,5.820766091346741e-11,635.0935730100746,232,37118000
36192,5.820766091346741e-11,635.0935730100746,232,37601000
36656,5.820766091346741e-11,635.0935730100746,232,38084000
37120,5.820766091346741e-11,635.0935730100746,232,38567000
37584,5.820766091346741e-11,635.0935730100746,232,39050000
38048,5.820766091346741e-11,635.0935730100746,232,39533000
38512,5.820766091346741e-11,635.0935730100746,232,40016000
38976,5.820766091346741e-11,635.0935730100746,232,40499000
39440,5.820766091346741e-11,635.0935730100746,232,40982000
39904,5.820766091346741e-11,635.0935730100746,232,41465000
