Rollouts,Learning Rate,Reward,Samples,Timesteps
0,0.03125,38.0,0,0
16,0.03125,43.0,8,741
32,0.03125,110.0,8,1661
48,0.03125,203.0,8,3965
64,0.03125,330.0,8,8263
80,0.03125,547.0,8,14705
96,0.03125,648.0,8,25912
112,0.03125,667.0,8,38005
128,0.03125,674.0,8,51948
144,0.03125,674.0,8,79442
160,0.03125,675.0,8,95907
176,0.03125,675.0,8,123956
192,0.03125,675.0,8,151197
208,0.03125,859.0,8,161635
224,0.03125,1000.0,8,177910
