Rollouts,Learning Rate,Reward,Samples,Timesteps
0,1,-675.8010651697858,0,0
306,1,-651.1197808409021,153,309000
612,1,-609.9898656434635,153,620000
918,1,-363.5807741628652,153,928000
1224,1,-304.8048418251858,153,1252000
1530,1,-266.6263569132584,153,1561000
1836,1,-220.33433676541117,153,1873000
2142,1,-145.33724061765602,153,2201000
2448,1,-203.35524664976268,153,2576000
2754,1,-186.44680388745064,153,2884000
